a,albedo,arg_peri,diameter,e,H,i,anomaly,name,long_node,t_impact,d_impact
1.953173844,0.14,195.5692202,23.90347067,0.490661525,25.86,8.936365656,351.8896704,304132,167.5000909,6827.472142,9/10/2018
1.611921176,0.14,358.7516785,26.82013522,0.387867019,25.61,38.72950662,282.2200682,304786,141.2508652,6980.546851,2/11/2019
1.151927305,0.14,108.389107,26.33061258,0.254298834,25.65,14.43488699,241.285141,305024,5.136975252,7024.310363,3/26/2019
0.976283547,0.14,252.7868807,24.91500411,0.192741777,25.77,25.20694936,236.4153763,305680,183.2441004,7022.427035,3/24/2019
1.701101017,0.14,80.93355417,23.35936125,0.596020431,25.91,48.71124871,327.0745962,306101,2.86336395,6843.259244,9/26/2018
1.951960616,0.14,54.53239918,28.08412925,0.573366422,25.51,3.874520918,303.9424595,310129,95.40490864,6935.428232,12/27/2018
1.814114064,0.14,121.949476,23.68432234,0.536007329,25.88,4.553599259,13.27504538,310130,166.6995533,6826.675244,9/10/2018
1.115237606,0.14,85.97607493,37.88444795,0.279872138,24.86,3.365669599,300.6673746,310150,343.4442694,6823.301948,9/6/2018
1.83191071,0.14,231.669361,42.11734276,0.529339532,24.63,13.43389462,320.9232572,310887,218.1412066,6878.875082,11/1/2018
1.989435741,0.14,355.6685758,38.23498843,0.489919408,24.84,10.04668931,246.1395326,311358,302.3387372,7145.80394,7/26/2019
1.406368199,0.14,127.5519615,23.35936125,0.363265271,25.91,23.01697055,258.544868,311576,12.04719913,7031.32422,4/2/2019
1.914472163,0.14,180.7863604,22.41098594,0.473651962,26,5.471057754,269.3140947,312238,41.12701654,7060.948032,5/2/2019
1.30285573,0.14,78.67893219,24.12464677,0.552108182,25.84,37.32296967,206.7205057,313496,84.15551584,7105.806706,6/16/2019
2.349872923,0.14,271.49207,31.80247816,0.749057348,25.24,35.39438611,301.2727297,314260,238.2700142,7078.805287,5/20/2019
1.555059396,0.14,358.0214632,38.05931462,0.353278073,24.85,15.7301124,353.8741286,314277,351.6597818,6831.759058,9/15/2018
2.631281853,0.14,25.26287913,32.54325304,0.630299501,25.19,22.04675919,271.8348493,315271,335.1713861,7180.042877,8/29/2019
2.790766144,0.14,252.0113575,27.06829887,0.856005318,25.59,40.45639677,296.7774759,315354,316.2618444,7160.392468,8/9/2019
2.259197786,0.14,222.4224454,59.2189855,0.594645947,23.89,20.39341942,269.5650386,315647,76.24126363,7097.514032,6/8/2019
2.239280453,0.14,343.1437004,23.68432234,0.556539539,25.88,10.48649486,291.5347405,316965,224.4319046,7064.438812,5/5/2019
1.718970796,0.14,143.157236,22.51443035,0.461711456,25.99,18.66638344,299.5645463,317216,325.7032025,6984.937432,2/15/2019
2.609136906,0.14,71.00573301,29.54343323,0.722454171,25.4,34.69510182,291.024468,317743,229.7530981,7069.974534,5/11/2019
2.315314901,0.14,147.5916624,26.33061258,0.587874763,25.65,5.241295365,293.0113329,319203,62.08595377,7082.701039,5/24/2019
2.764314798,0.14,138.1504798,27.19324047,0.670607922,25.58,17.46410642,307.4648456,319406,72.58165395,7093.685467,6/4/2019
1.635422851,0.14,143.7749648,23.68432234,0.427933342,25.88,50.86411407,345.7751908,319847,216.4224662,6877.165615,10/30/2018
1.708281815,0.14,301.8834078,28.08412925,0.514897695,25.51,5.442016852,305.9923449,320030,141.8852844,6981.141129,2/11/2019
1.807455403,0.14,124.8836571,27.44485642,0.529074507,25.56,19.58578927,290.0642447,321842,10.84340613,7030.106307,4/1/2019
1.010845777,0.14,278.2681024,23.46718317,0.209417235,25.9,62.59891406,88.68844072,321975,2.110374735,7021.298791,3/23/2019
1.762793858,0.14,161.973592,26.57424674,0.446757238,25.63,14.38349702,336.5061955,323313,227.8644893,6888.555405,11/11/2018
2.597437221,0.14,178.9521204,26.94393134,0.619194094,25.6,34.32771331,319.0580963,323448,333.5243397,6992.708189,2/23/2019
3.627563499,0.14,305.9091997,33.14827729,0.776874866,25.15,32.90752592,340.7773042,324029,147.9652144,6987.191121,2/17/2019
2.498483312,0.14,162.8960936,29.81679525,0.600409973,25.38,14.32659595,293.0457432,324374,78.71707602,7100.080497,6/10/2019
1.519703692,0.14,239.6685827,23.25203474,0.445530125,25.92,25.13852903,234.2773677,330220,354.0968468,7013.23052,3/15/2019
2.345736207,0.14,224.8188463,24.12464677,0.627687129,25.84,18.42671388,314.1396136,330645,293.8689758,6953.596624,1/15/2019
2.415811583,0.14,230.8313584,37.19297885,0.642783196,24.9,29.70261834,286.0927831,331080,43.62043224,7063.630967,5/5/2019
2.139236111,0.14,131.8742019,24.68658198,0.588446951,25.79,64.63931606,298.6622428,331466,28.16521482,7047.755647,4/19/2019
2.17619147,0.14,10.98506212,29.0042048,0.538068634,25.44,38.01831058,248.3992349,331521,327.7988777,7172.404317,8/21/2019
0.803114623,0.14,329.6817791,22.51443035,0.332711949,25.99,31.6307919,290.3031936,331706,20.79430981,7040.216201,4/11/2019
1.169775143,0.14,85.15068412,25.61303029,0.401131748,25.71,46.16137779,183.0668143,332789,86.45385418,7108.214083,6/18/2019
2.648228969,0.14,57.69551754,40.78129035,0.694929813,24.7,42.20680446,342.2210968,333114,17.24119307,6857.861096,10/11/2018
2.338380389,0.14,328.6462212,29.54343323,0.59785705,25.4,8.626201684,312.3597925,333642,175.5261093,7014.637256,3/17/2019
3.379385421,0.14,345.0129318,28.47481841,0.703732881,25.48,28.98409703,316.6874471,333972,261.2624579,7102.778602,6/13/2019
1.864102063,0.14,357.8828573,24.91500411,0.468768186,25.77,16.63220383,290.8835412,335449,159.0652805,6998.187258,2/28/2019
2.523076132,0.14,92.87319839,35.68296739,0.787679511,24.99,26.37561121,338.0240396,335573,22.25605011,6862.925576,10/16/2018
1.642681295,0.14,289.135555,51.34060275,0.732536543,24.2,40.85954452,324.3909011,336412,185.9833606,6846.440914,9/29/2018
2.23069548,0.14,100.8818024,101.0324683,0.698950975,22.73,38.49362519,301.3530254,338550,41.91862842,7061.876306,5/3/2019
2.662124062,0.14,158.8348697,73.86878625,0.634999974,23.41,18.50081863,316.5907272,338818,6.445573899,7025.655257,3/28/2019
2.008270833,0.14,203.2504606,27.31875876,0.508637306,25.57,16.62226971,257.3458354,339381,74.04610207,7095.207004,6/5/2019
2.233841279,0.14,162.0632797,31.07856538,0.554197804,25.29,51.16254233,284.7160791,340468,66.81632207,7087.694184,5/29/2019
1.571475427,0.14,286.620158,30.65215148,0.528026361,25.32,25.68902614,309.6550198,341306,126.2760365,6965.784871,1/27/2019
0.985961017,0.14,77.46396661,27.69880055,0.215881708,25.54,21.31218907,277.2898471,341529,317.992227,6977.3183,2/7/2019
2.450042521,0.14,314.7589445,27.06829887,0.643666329,25.59,11.74474885,346.6324341,341644,61.18134981,6901.76902,11/24/2018
2.000880834,0.14,323.0290639,28.3439885,0.531288497,25.49,6.849584488,284.6837802,341952,223.1897146,7063.164796,5/4/2019
1.287095094,0.14,33.42190146,26.33061258,0.258548569,25.65,19.01431209,226.7322072,341993,147.3559268,6986.560426,2/17/2019
1.312973845,0.14,294.1789019,33.60941576,0.670614391,25.12,71.22604286,194.7793373,342068,360.5581545,7019.736759,3/22/2019
2.002865928,0.14,339.595288,23.7936442,0.505598166,25.87,4.110613734,275.3705922,342856,237.7303272,7078.191813,5/19/2019
2.467891377,0.14,132.4094474,29.13808213,0.919927222,25.43,41.27578999,341.2988692,343053,13.60451356,6854.181516,10/7/2018
1.076673722,0.14,265.0865471,28.6062522,0.322145657,25.47,15.84782595,2.939905372,343343,39.68799899,6880.405673,11/2/2018
1.999715331,0.14,324.8708296,30.37113086,0.525798619,25.34,11.55865307,246.30125,343960,327.4610848,7172.03607,8/21/2019
1.852871596,0.14,209.1755167,25.49534911,0.481817996,25.72,10.77171203,339.2499197,344035,187.0826498,6847.525048,10/1/2018
1.180179101,0.14,265.321691,23.14520134,0.439920544,25.93,33.22910953,278.0433849,344255,143.5831695,6982.851903,2/13/2019
2.183851457,0.14,203.9593095,38.7668901,0.549192129,24.81,20.77808265,253.1698908,344753,124.7092894,7148.304387,7/28/2019
1.535734695,0.14,351.2646997,28.2137597,0.354527132,25.5,20.15318999,262.8569912,345427,173.9645266,7013.080617,3/15/2019
2.666534354,0.14,324.9419832,23.46718317,0.6563155,25.9,71.79693145,328.1523042,345682,144.9428768,6984.203355,2/14/2019
1.300981081,0.14,95.93512774,27.9550944,0.429050559,25.52,12.02404022,185.4401859,346810,115.163477,7138.29118,7/18/2019
1.323888242,0.14,81.61720634,34.87072389,0.429143277,25.04,45.80521479,131.2960586,346833,272.8779693,7114.955964,6/25/2019
1.576300654,0.14,51.02453113,37.02209263,0.446284087,24.91,16.51076532,263.3555316,347148,134.4858918,6973.855066,2/4/2019
0.804838735,0.14,330.25442,25.49534911,0.310260257,25.72,9.36526831,319.0529406,347947,-1.440018752,7017.65629,3/20/2019
2.074290259,0.14,147.1324146,29.67979952,0.550420509,25.39,8.986143996,311.3734358,349835,331.2794077,6990.441439,2/20/2019
1.766835882,0.14,28.38885427,25.1455398,0.453880321,25.75,14.90189646,339.5120934,350226,3.1815972,6843.556186,9/27/2018
2.0362325,0.14,171.2891085,28.3439885,0.517544672,25.49,31.47847398,308.2528456,350534,318.214198,6977.55018,2/8/2019
1.664935654,0.14,244.531846,25.61303029,0.516120344,25.71,33.2826455,322.8640311,351986,193.5811475,6854.15598,10/7/2018
1.85438075,0.14,74.52257037,29.95442333,0.755381141,25.37,11.01712238,297.6923943,352874,4.650312035,7023.860433,3/26/2019
0.950344075,0.14,293.5180163,91.7193489,0.254530698,22.94,6.898627031,89.16058356,353823,333.6253286,6992.763334,2/23/2019
2.431574038,0.14,327.9381609,27.44485642,0.60792673,25.56,22.95574117,274.3064943,354264,327.9127039,7172.518444,8/22/2019
1.905421638,0.14,172.7447534,45.75736037,0.475178084,24.45,39.51795113,278.2023709,357132,22.87826547,7042.34722,4/13/2019
1.486502507,0.14,118.5222727,22.93300486,0.422690239,25.95,26.78584977,207.6535111,359313,121.4738512,7144.920189,7/25/2019
2.605461884,0.14,252.9761857,67.68009554,0.735343854,23.6,56.22082987,326.3007284,359899,259.8037754,6920.160208,12/12/2018
0.970004217,0.14,71.94820762,25.37820862,0.113054666,25.73,20.47587035,31.44883776,360358,219.2685916,6879.988054,11/2/2018
1.807179168,0.14,162.5683022,58.40647056,0.450749938,23.92,30.79986997,268.4730813,360628,38.40384277,7058.250456,4/29/2019
2.156609067,0.14,137.1592104,23.25203474,0.585440983,25.92,11.57103214,312.1004436,360785,344.1023028,7003.219312,3/5/2019
1.342260846,0.14,59.72039223,36.34636329,0.349718265,24.95,10.60222882,190.6834212,360787,198.9261324,7038.300303,4/9/2019
2.706269684,0.14,27.75671124,32.09674287,0.644124983,25.22,17.5332006,354.5414774,361335,341.4065791,6821.230718,9/4/2018
2.036916076,0.14,31.89940453,30.93577234,0.530618453,25.3,11.94886899,350.8013594,362432,339.980172,6819.753535,9/3/2018
2.329361258,0.14,145.6244767,24.91500411,0.593384139,25.77,14.34215429,293.2432944,363117,64.660527,7085.416938,5/26/2019
2.028970218,0.14,72.54311085,85.20419215,0.791405921,23.1,9.105440105,308.7563552,363526,353.7036558,7012.843799,3/15/2019
1.792965937,0.14,142.6326549,32.09674287,0.480751856,25.22,56.29842543,287.2838648,363792,5.23729068,7024.452728,3/26/2019
0.957324729,0.14,243.6210537,30.93577234,0.355614974,25.3,37.81422852,234.9415825,363814,169.735453,7008.863806,3/11/2019
1.661387422,0.14,136.1391047,42.90036262,0.456328624,24.59,33.28523965,293.9175881,364132,336.1044365,6995.271222,2/25/2019
1.510493985,0.14,276.3235867,57.34043233,0.544535533,23.96,17.85508218,268.3616064,364285,202.5890151,7042.052614,4/13/2019
1.257235598,0.14,357.0522523,22.93300486,0.202859081,25.95,61.73430327,205.492154,364980,202.2610112,7041.723177,4/13/2019
1.1909832,0.14,274.9183559,24.01380408,0.445492895,25.85,35.26683746,172.8410787,365452,347.1727366,7006.302806,3/8/2019
1.066281691,0.14,151.5028489,22.82763727,0.082312093,25.96,8.964825745,310.3444239,365733,239.9128132,6900.316782,11/22/2018
2.247577056,0.14,236.8956774,36.17936692,0.631896234,24.96,8.123832267,281.721287,366154,27.12606968,7046.672761,4/18/2019
2.42340771,0.14,104.5154715,24.80053006,0.819246186,25.78,70.24669784,342.0510586,367273,2.214215411,6842.597843,9/26/2018
2.411733004,0.14,359.5307958,25.1455398,0.584344672,25.75,18.37242093,301.1837575,367446,202.4155602,7041.863486,4/13/2019
2.209462288,0.14,106.3911617,45.96856675,0.675459225,24.44,16.71877088,298.9210698,367759,46.26879468,7066.353979,5/7/2019
1.571368398,0.14,67.99079061,27.57153612,0.488618794,25.55,15.71919656,207.1844627,368513,235.0442669,7075.450102,5/16/2019
1.716521749,0.14,220.4417333,23.0388588,0.457409388,25.94,42.6097448,240.7004128,369656,38.14134051,7057.988021,4/29/2019
1.578208193,0.14,235.3299057,41.92383114,0.453223924,24.64,7.57857973,237.6470718,370678,3.650703729,7022.825758,3/25/2019
1.776525328,0.14,336.4625859,24.34786937,0.454936484,25.82,21.16463189,345.0514103,370726,32.37837234,6873.093803,10/26/2018
3.953089586,0.14,165.1713149,42.70325336,0.750354957,24.6,10.2096943,357.5873732,371455,188.0002228,6848.473621,10/1/2018
1.899277189,0.14,18.05348754,34.39227962,0.489644183,25.07,7.383941919,296.9154602,371561,131.6179179,6970.973842,2/1/2019
2.541191043,0.14,169.9066946,25.85002474,0.613546951,25.69,10.56367769,320.9150747,371668,327.277969,6986.480285,2/16/2019
2.029494633,0.14,69.43993449,37.19297885,0.635497921,24.9,14.10505322,319.6402408,372203,52.55388218,6893.224338,11/15/2018
0.853366024,0.14,139.6635085,28.73829266,0.60969934,25.46,63.01531068,10.68332204,372208,199.5334217,7038.946719,4/10/2019
1.707954976,0.14,201.3889687,23.57550276,0.418072621,25.89,11.9409637,229.6925619,372735,73.62668228,7094.742054,6/5/2019
2.958598774,0.14,323.158915,27.31875876,0.685835898,25.57,7.67807794,314.806044,374988,238.1452411,7078.654183,5/20/2019
1.967637521,0.14,97.91748941,45.33785437,0.667753398,24.47,15.56557546,2.367522544,375174,197.3307936,6857.954015,10/11/2018
1.756894799,0.14,150.4650298,23.25203474,0.445240581,25.92,40.80587549,250.6689938,375716,79.53393346,7100.964483,6/11/2019
2.036985262,0.14,2.951846123,34.23426145,0.502146045,25.08,9.538045006,265.2322378,375866,253.852581,7094.993832,6/5/2019
1.685930091,0.14,294.0443301,39.30619126,0.773284593,24.78,47.83281442,260.3440171,376247,335.1649824,6994.342891,2/24/2019
1.223126256,0.14,105.3067285,23.7936442,0.55802904,25.87,54.10120371,197.7587112,376977,146.778738,6986.019501,2/16/2019
1.525069417,0.14,135.2236801,24.91500411,0.863934125,25.77,53.0168101,226.0610251,377079,194.2543427,7033.583178,4/5/2019
2.403136808,0.14,215.2450097,26.20963441,0.619025147,25.66,8.224290206,325.8249022,377850,260.9683718,6921.294612,12/13/2018
2.174894732,0.14,20.49534917,29.54343323,0.549174745,25.4,8.42610651,285.5595637,378587,204.2719763,7043.741369,4/15/2019
2.002300093,0.14,154.2354485,23.57550276,0.514393859,25.89,18.15885832,284.5266599,378739,36.01110184,7055.774318,4/27/2019
1.537147261,0.14,184.3529057,31.22201752,0.342820605,25.28,58.66428504,172.6517198,379517,151.6334665,7176.385535,8/25/2019
1.963569804,0.14,354.6882176,25.61303029,0.490754005,25.71,7.497257844,350.894552,379557,7.354101225,6847.769192,10/1/2018
1.624641263,0.14,216.9130915,24.68658198,0.421910164,25.79,31.19651183,245.712652,380749,9.058079568,7028.308178,3/30/2019
2.579798719,0.14,136.7918015,24.23600108,0.656616471,25.83,7.551826764,322.501399,381243,347.2100633,7006.322567,3/8/2019
2.465338473,0.14,71.10539317,22.72275381,0.711327277,25.97,16.32140181,330.9992573,381388,49.20835759,6889.904153,11/12/2018
2.069242553,0.14,331.9821274,22.41098594,0.536719861,26,23.93645102,296.5872912,382135,192.3452113,7031.633432,4/3/2019
2.208561146,0.14,220.3614548,47.25643582,0.585053684,24.38,22.07420506,281.1882193,382190,30.42222412,7050.054794,4/21/2019
1.783784574,0.14,25.35360217,23.35936125,0.457283723,25.91,39.28114455,334.579778,382291,18.08974308,6858.716969,10/12/2018
2.392108908,0.14,347.8090918,24.57315744,0.585127035,25.8,11.46593085,304.5771141,382334,196.4485474,7035.77247,4/7/2019
3.02450287,0.14,124.4590741,50.63618328,0.731114177,24.23,60.05864214,357.5961254,383724,206.3037312,6867.00818,10/20/2018
1.127711202,0.14,209.5844865,23.14520134,0.131691464,25.93,51.43860785,292.2415369,384342,211.971212,6872.703223,10/26/2018
0.929600678,0.14,233.8497341,29.13808213,0.154871132,25.43,28.131892,239.5822838,386935,189.0162212,7028.261973,3/30/2019
2.390395072,0.14,41.09682798,29.95442333,0.626236839,25.37,16.53044396,329.4260504,388124,62.48542448,6903.062779,11/25/2018
0.873827519,0.14,45.78658462,36.34636329,0.543829239,24.95,15.80327492,354.6313353,388310,223.1456691,6883.881363,11/6/2018
1.314660883,0.14,93.52459967,26.69690789,0.50904975,25.62,46.42107923,169.9498422,388337,212.9498535,7052.661767,4/24/2019
2.17369535,0.14,309.0233302,29.13808213,0.598795683,25.43,9.279454889,263.7761638,389001,323.3847315,7167.810123,8/17/2019
3.214341024,0.14,350.0984108,33.45499452,0.69262062,25.13,14.53901622,328.0427541,389167,173.3260977,7012.446394,3/14/2019
1.673273788,0.14,187.3870906,29.27257741,0.397245513,25.42,78.92045461,239.9528053,391842,54.79627944,7075.197011,5/16/2019
2.553625555,0.14,309.5259225,26.20963441,0.661319185,25.66,23.55074793,306.1488693,392018,236.1138026,7076.559058,5/18/2019
1.370462781,0.14,278.3778477,44.10227197,0.567284932,24.53,7.695955666,160.6132475,392387,66.70430512,7087.553595,5/29/2019
1.024036399,0.14,276.3438642,34.87072389,0.219930524,25.04,15.61360294,251.9914473,392505,196.2561168,6856.833097,10/10/2018
0.87594786,0.14,226.3700831,39.4876204,0.500818122,24.77,12.05722302,49.46073834,393520,2.457434657,6842.833142,9/26/2018
1.372155307,0.14,51.67044997,24.23600108,0.331828769,25.83,19.38572487,171.0056246,393716,242.7852725,7083.486797,5/24/2019
2.482611424,0.14,228.9385128,62.58366076,0.651209407,23.77,35.11635171,295.8364975,394373,18.8281978,7038.222831,4/9/2019
3.994648764,0.14,330.9038901,22.82763727,0.759735629,25.96,23.74048301,327.9597304,394490,257.9073582,7099.271099,6/9/2019
0.772931392,0.14,339.5198107,36.01313783,0.318375557,24.97,38.31895708,319.6351289,394604,336.1501493,6995.315509,2/25/2019
2.394555023,0.14,170.7798931,80.25294217,0.58650112,23.23,10.67037138,309.4188237,395040,-3.652393818,7015.459999,3/17/2019
1.105848533,0.14,259.7633654,26.20963441,0.236196071,25.66,57.08995974,117.1860394,395409,21.12804882,7040.568594,4/12/2019
2.620744216,0.14,299.4028795,23.7936442,0.696202007,25.87,42.84083259,313.7798883,396002,216.6984692,7056.510306,4/28/2019
1.841478955,0.14,138.2851937,41.34861462,0.504608456,24.67,35.77852208,291.7545327,396007,363.7679885,7022.965996,3/25/2019
2.483405462,0.14,48.55288625,37.19297885,0.645442603,24.9,9.36329309,280.5682978,397310,257.0668004,7098.402218,6/8/2019
2.202754763,0.14,72.10579276,33.30128278,0.666285328,25.14,16.52176396,252.0310126,397720,288.1939689,7131.019338,7/11/2019
1.621245274,0.14,74.67504859,32.69346587,0.706897665,25.18,45.13553353,2.312470365,398159,200.7647705,6861.424542,10/14/2018
2.668078783,0.14,14.76926208,23.57550276,0.634231178,25.89,11.51974434,339.8034977,398600,55.2374864,6895.862695,11/18/2018
1.174746539,0.14,64.24793959,46.60805321,0.230740837,24.41,12.24024856,40.00668235,398840,332.0108241,7176.730695,8/26/2019
2.109800601,0.14,147.574861,26.94393134,0.558953048,25.6,11.21853897,317.8766519,398984,314.1605322,6973.535133,2/4/2019
2.812565294,0.14,221.601035,104.8240567,0.68182899,22.65,35.83538123,344.2306569,400617,203.124805,6863.803442,10/17/2018
2.275901183,0.14,23.41492295,27.06829887,0.569229211,25.59,9.704592804,251.2397456,400653,333.2726336,7178.058895,8/27/2019
